timestamp,field_id,soil_moisture,temperature_soil,temperature,humidity,rainfall_1h,rainfall_24h,rain_probability,solar_radiation,crop_type,growth_stage,kc_factor,size_hectares,soil_type,prev_irrigation_volume,hours_since_last_irrigation,rolling_7d_irrigation_liters,hour_of_day,day_of_week,day_of_year,days_since_planted,irrigation_required,irrigation_volume_liters,recommended_hour,data_source,prev_irrigation_duration,crop_type_encoded,growth_stage_encoded,soil_type_encoded,stage_water_requirement_mm,prev_soil_moisture,rolling_mean_3h,rolling_mean_6h,rolling_mean_12h,rolling_min_12h,rolling_max_12h,moisture_trend,moisture_change_rate,moisture_deficit,forecast_temp_6h,forecast_rain_prob_6h,season,sm_x_temp,sm_x_humidity,rain_prob_x_sm,kc_x_sm,et0_proxy
2026-04-23 01:28:03.969427+00:00,8,26.39,17.2,19.54,83.1,0.0,0.0,15.0,7.4,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,199.0,0.0,1,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.39,26.39,26.39,27.604166666666668,26.39,40.88,-1.4893888685598866e-15,0.0,8.61,19.54,15.0,1,515.6606,2193.009,395.85,0.920125,0.5
2026-04-23 01:28:04.592271+00:00,9,26.39,17.2,19.54,83.1,0.0,0.0,15.0,7.4,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,199.0,0.0,1,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.39,26.39,26.39,27.602500000000003,26.39,40.88,-1.4893888685598866e-15,0.0,8.61,19.54,15.0,1,515.6606,2193.009,395.85,0.920125,0.5
2026-04-23 02:28:01.048231+00:00,1,40.87,17.36,20.75,75.7,0.0,0.0,0.7,11.5,Wheat (HD-2967),Flowering,1.2,4.5,Clay Loam,22500.0,8.0,202500.0,2,3,113,47,0,0.0,6,synthetic,30.0,1,2,2,1.2,26.39,31.21666666666667,28.80333333333333,28.8075,26.39,40.88,2.068571428571426,14.479999999999997,4.130000000000003,20.75,0.7,1,848.0524999999999,3093.859,28.608999999999995,0.7095600000000001,0.5
2026-04-23 02:28:01.316915+00:00,2,26.38,17.24,20.61,76.0,0.0,0.0,5.8,11.5,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,200.0,0.0,2,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,40.87,31.213333333333335,28.801666666666666,28.804999999999996,26.38,40.88,1.239714285714285,-14.489999999999998,8.620000000000001,20.61,5.8,1,543.6918,2004.8799999999999,153.004,0.92025,0.5
2026-04-23 02:28:01.579041+00:00,3,26.38,17.24,20.61,76.0,0.0,0.0,5.8,11.5,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,200.0,0.0,2,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.38,31.209999999999997,28.8,28.8025,26.38,40.88,0.4114285714285701,0.0,8.620000000000001,20.61,5.8,1,543.6918,2004.8799999999999,153.004,0.92025,0.5
2026-04-23 02:28:02.847305+00:00,4,26.38,17.24,20.61,76.0,0.0,0.0,5.8,11.5,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,200.0,0.0,2,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.38,26.38,28.798333333333336,27.594166666666666,26.38,40.87,-0.41628571428571576,0.0,8.620000000000001,20.61,5.8,1,543.6918,2004.8799999999999,153.004,0.92025,0.5
2026-04-23 02:28:03.189292+00:00,5,26.38,17.24,20.61,76.0,0.0,0.0,5.8,11.5,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,200.0,0.0,2,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.38,26.38,28.796666666666667,27.593333333333334,26.38,40.87,-1.2434285714285678,0.0,8.620000000000001,20.61,5.8,1,543.6918,2004.8799999999999,153.004,0.92025,0.5
2026-04-23 02:28:03.445233+00:00,6,26.38,17.24,20.61,76.0,0.0,0.0,5.8,11.5,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,200.0,0.0,2,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.38,26.38,28.794999999999998,27.592499999999998,26.38,40.87,-2.0699999999999994,0.0,8.620000000000001,20.61,5.8,1,543.6918,2004.8799999999999,153.004,0.92025,0.5
2026-04-23 02:28:03.707050+00:00,7,26.38,17.24,20.61,76.0,0.0,0.0,5.8,11.5,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,200.0,0.0,2,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.38,26.38,26.38,27.59166666666667,26.38,40.87,9.17503649231302e-16,0.0,8.620000000000001,20.61,5.8,1,543.6918,2004.8799999999999,153.004,0.92025,0.5
2026-04-23 02:28:03.969427+00:00,8,26.38,17.24,20.61,76.0,0.0,0.0,5.8,11.5,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,200.0,0.0,2,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.38,26.38,26.38,27.590833333333336,26.38,40.87,9.17503649231302e-16,0.0,8.620000000000001,20.61,5.8,1,543.6918,2004.8799999999999,153.004,0.92025,0.5
2026-04-23 02:28:04.592271+00:00,9,26.38,17.24,20.61,76.0,0.0,0.0,5.8,11.5,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,200.0,0.0,2,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.38,26.38,26.38,27.590000000000003,26.38,40.87,9.17503649231302e-16,0.0,8.620000000000001,20.61,5.8,1,543.6918,2004.8799999999999,153.004,0.92025,0.5
2026-04-23 03:28:01.048231+00:00,1,40.86,17.55,20.21,81.5,0.0,0.0,12.1,7.5,Wheat (HD-2967),Flowering,1.2,4.5,Clay Loam,22500.0,9.0,202500.0,3,3,113,47,0,0.0,6,synthetic,30.0,1,2,2,1.2,26.38,31.206666666666667,28.793333333333333,28.79583333333333,26.38,40.87,2.068571428571429,14.48,4.140000000000001,20.21,12.1,1,825.7806,3330.09,494.406,0.7096799999999999,0.5
2026-04-23 03:28:01.316915+00:00,2,26.37,17.42,20.06,81.8,0.0,0.0,6.0,7.5,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,201.0,0.0,3,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,40.86,31.203333333333333,28.791666666666668,28.794166666666666,26.37,40.87,1.2397142857142873,-14.489999999999998,8.629999999999999,20.06,6.0,1,528.9822,2157.066,158.22,0.9203749999999999,0.5
2026-04-23 03:28:01.579041+00:00,3,26.37,17.42,20.06,81.8,0.0,0.0,6.0,7.5,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,201.0,0.0,3,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.37,31.2,28.790000000000003,28.7925,26.37,40.87,0.4114285714285721,0.0,8.629999999999999,20.06,6.0,1,528.9822,2157.066,158.22,0.9203749999999999,0.5
2026-04-23 03:28:02.847305+00:00,4,26.37,17.42,20.06,81.8,0.0,0.0,6.0,7.5,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,201.0,0.0,3,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.37,26.37,28.78833333333333,27.584166666666665,26.37,40.86,-0.4162857142857141,0.0,8.629999999999999,20.06,6.0,1,528.9822,2157.066,158.22,0.9203749999999999,0.5
2026-04-23 03:28:03.189292+00:00,5,26.37,17.42,20.06,81.8,0.0,0.0,6.0,7.5,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,201.0,0.0,3,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.37,26.37,28.786666666666665,27.583333333333332,26.37,40.86,-1.2434285714285715,0.0,8.629999999999999,20.06,6.0,1,528.9822,2157.066,158.22,0.9203749999999999,0.5
2026-04-23 03:28:03.445233+00:00,6,26.37,17.42,20.06,81.8,0.0,0.0,6.0,7.5,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,201.0,0.0,3,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.37,26.37,28.785,27.5825,26.37,40.86,-2.069999999999999,0.0,8.629999999999999,20.06,6.0,1,528.9822,2157.066,158.22,0.9203749999999999,0.5
2026-04-23 03:28:03.707050+00:00,7,26.37,17.42,20.06,81.8,0.0,0.0,6.0,7.5,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,201.0,0.0,3,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.37,26.37,26.37,27.581666666666667,26.37,40.86,-9.04842554534745e-16,0.0,8.629999999999999,20.06,6.0,1,528.9822,2157.066,158.22,0.9203749999999999,0.5
2026-04-23 03:28:03.969427+00:00,8,26.37,17.42,20.06,81.8,0.0,0.0,6.0,7.5,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,201.0,0.0,3,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.37,26.37,26.37,27.580833333333334,26.37,40.86,-9.04842554534745e-16,0.0,8.629999999999999,20.06,6.0,1,528.9822,2157.066,158.22,0.9203749999999999,0.5
2026-04-23 03:28:04.592271+00:00,9,26.37,17.42,20.06,81.8,0.0,0.0,6.0,7.5,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,201.0,0.0,3,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.37,26.37,26.37,27.580000000000002,26.37,40.86,-9.04842554534745e-16,0.0,8.629999999999999,20.06,6.0,1,528.9822,2157.066,158.22,0.9203749999999999,0.5
2026-04-23 04:28:01.048231+00:00,1,40.85,17.61,20.27,79.9,0.0,0.0,6.7,0.0,Wheat (HD-2967),Flowering,1.2,4.5,Clay Loam,22500.0,10.0,202500.0,4,3,113,47,0,0.0,6,synthetic,30.0,1,2,2,1.2,26.37,31.19666666666667,28.783333333333335,28.78583333333334,26.37,40.86,2.068571428571427,14.48,4.149999999999999,20.27,6.7,1,828.0295,3263.9150000000004,273.695,0.7097999999999999,0.5
2026-04-23 04:28:01.316915+00:00,2,26.36,17.49,20.12,80.2,0.0,0.0,18.6,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,202.0,0.0,4,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,40.85,31.19333333333333,28.781666666666666,28.784166666666664,26.36,40.86,1.2397142857142858,-14.490000000000002,8.64,20.12,18.6,1,530.3632,2114.072,490.29600000000005,0.9204999999999999,0.5
2026-04-23 04:28:01.579041+00:00,3,26.36,17.49,20.12,80.2,0.0,0.0,18.6,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,202.0,0.0,4,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.36,31.19,28.78,28.7825,26.36,40.86,0.41142857142857037,0.0,8.64,20.12,18.6,1,530.3632,2114.072,490.29600000000005,0.9204999999999999,0.5
2026-04-23 04:28:02.847305+00:00,4,26.36,17.49,20.12,80.2,0.0,0.0,18.6,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,202.0,0.0,4,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.36,26.36,28.778333333333336,27.57416666666667,26.36,40.85,-0.41628571428571387,0.0,8.64,20.12,18.6,1,530.3632,2114.072,490.29600000000005,0.9204999999999999,0.5
2026-04-23 04:28:03.189292+00:00,5,26.36,17.49,20.12,80.2,0.0,0.0,18.6,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,202.0,0.0,4,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.36,26.36,28.776666666666667,27.573333333333334,26.36,40.85,-1.2434285714285715,0.0,8.64,20.12,18.6,1,530.3632,2114.072,490.29600000000005,0.9204999999999999,0.5
2026-04-23 04:28:03.445233+00:00,6,26.36,17.49,20.12,80.2,0.0,0.0,18.6,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,202.0,0.0,4,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.36,26.36,28.774999999999995,27.5725,26.36,40.85,-2.070000000000002,0.0,8.64,20.12,18.6,1,530.3632,2114.072,490.29600000000005,0.9204999999999999,0.5
2026-04-23 04:28:03.707050+00:00,7,26.36,17.49,20.12,80.2,0.0,0.0,18.6,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,202.0,0.0,4,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.36,26.36,26.36,27.57166666666667,26.36,40.85,-9.753807213183356e-16,0.0,8.64,20.12,18.6,1,530.3632,2114.072,490.29600000000005,0.9204999999999999,0.5
2026-04-23 04:28:03.969427+00:00,8,26.36,17.49,20.12,80.2,0.0,0.0,18.6,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,202.0,0.0,4,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.36,26.36,26.36,27.570833333333336,26.36,40.85,-9.753807213183356e-16,0.0,8.64,20.12,18.6,1,530.3632,2114.072,490.29600000000005,0.9204999999999999,0.5
2026-04-23 04:28:04.592271+00:00,9,26.36,17.49,20.12,80.2,0.0,0.0,18.6,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,202.0,0.0,4,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.36,26.36,26.36,27.570000000000004,26.36,40.85,-9.753807213183356e-16,0.0,8.64,20.12,18.6,1,530.3632,2114.072,490.29600000000005,0.9204999999999999,0.5
2026-04-23 05:28:01.048231+00:00,1,40.84,18.09,21.06,81.8,0.0,0.0,12.8,0.0,Wheat (HD-2967),Flowering,1.2,4.5,Clay Loam,22500.0,11.0,202500.0,5,3,113,47,0,0.0,6,synthetic,30.0,1,2,2,1.2,26.36,31.186666666666667,28.773333333333337,28.775833333333335,26.36,40.85,2.068571428571429,14.480000000000004,4.159999999999997,21.06,12.8,1,860.0904,3340.712,522.7520000000001,0.7099199999999999,0.5
2026-04-23 05:28:01.316915+00:00,2,26.35,17.96,20.91,82.1,0.0,0.0,9.1,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,203.0,0.0,5,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,40.84,31.183333333333337,28.771666666666665,28.77416666666667,26.35,40.85,1.2397142857142849,-14.490000000000002,8.649999999999999,20.91,9.1,1,550.9785,2163.335,239.785,0.9206249999999999,0.5
2026-04-23 05:28:01.579041+00:00,3,26.35,17.96,20.91,82.1,0.0,0.0,9.1,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,203.0,0.0,5,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.35,31.180000000000003,28.77,28.772499999999997,26.35,40.85,0.4114285714285716,0.0,8.649999999999999,20.91,9.1,1,550.9785,2163.335,239.785,0.9206249999999999,0.5
2026-04-23 05:28:02.847305+00:00,4,26.35,17.96,20.91,82.1,0.0,0.0,9.1,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,203.0,0.0,5,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.35,26.35,28.768333333333334,27.564166666666665,26.35,40.84,-0.4162857142857143,0.0,8.649999999999999,20.91,9.1,1,550.9785,2163.335,239.785,0.9206249999999999,0.5
2026-04-23 05:28:03.189292+00:00,5,26.35,17.96,20.91,82.1,0.0,0.0,9.1,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,203.0,0.0,5,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.35,26.35,28.766666666666666,27.563333333333333,26.35,40.84,-1.2434285714285727,0.0,8.649999999999999,20.91,9.1,1,550.9785,2163.335,239.785,0.9206249999999999,0.5
2026-04-23 05:28:03.445233+00:00,6,26.35,17.96,20.91,82.1,0.0,0.0,9.1,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,203.0,0.0,5,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.35,26.35,28.765,27.5625,26.35,40.84,-2.07,0.0,8.649999999999999,20.91,9.1,1,550.9785,2163.335,239.785,0.9206249999999999,0.5
2026-04-23 05:28:03.707050+00:00,7,26.35,17.96,20.91,82.1,0.0,0.0,9.1,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,203.0,0.0,5,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.35,26.35,26.35,27.561666666666667,26.35,40.84,-7.652991752619673e-16,0.0,8.649999999999999,20.91,9.1,1,550.9785,2163.335,239.785,0.9206249999999999,0.5
2026-04-23 05:28:03.969427+00:00,8,26.35,17.96,20.91,82.1,0.0,0.0,9.1,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,203.0,0.0,5,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.35,26.35,26.35,27.56083333333333,26.35,40.84,-7.652991752619673e-16,0.0,8.649999999999999,20.91,9.1,1,550.9785,2163.335,239.785,0.9206249999999999,0.5
2026-04-23 05:28:04.592271+00:00,9,26.35,17.96,20.91,82.1,0.0,0.0,9.1,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,203.0,0.0,5,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.35,26.35,26.35,27.560000000000002,26.35,40.84,-7.652991752619673e-16,0.0,8.649999999999999,20.91,9.1,1,550.9785,2163.335,239.785,0.9206249999999999,0.5
2026-04-23 06:28:01.048231+00:00,1,40.76,20.12,23.81,72.2,0.0,0.0,17.8,0.0,Wheat (HD-2967),Flowering,1.2,4.5,Clay Loam,22500.0,12.0,202500.0,6,3,113,47,0,0.0,6,synthetic,30.0,1,2,2,1.2,26.35,31.153333333333336,28.751666666666665,28.76,26.35,40.84,2.0585714285714274,14.409999999999997,4.240000000000002,23.81,17.8,1,970.4955999999999,2942.872,725.528,0.7108800000000001,0.5
2026-04-23 06:28:01.316915+00:00,2,26.27,20.0,23.66,72.5,0.0,0.0,10.5,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,204.0,0.0,6,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,40.76,31.12666666666667,28.738333333333333,28.752499999999998,26.27,40.84,1.223714285714286,-14.489999999999998,8.73,23.66,10.5,1,621.5482,1904.575,275.835,0.9216250000000001,0.5
2026-04-23 06:28:01.579041+00:00,3,26.27,20.0,23.66,72.5,0.0,0.0,10.5,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,204.0,0.0,6,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.27,31.099999999999998,28.725000000000005,28.745,26.27,40.84,0.39342857142857074,0.0,8.73,23.66,10.5,1,621.5482,1904.575,275.835,0.9216250000000001,0.5
2026-04-23 06:28:02.847305+00:00,4,26.27,20.0,23.66,72.5,0.0,0.0,10.5,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,204.0,0.0,6,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.27,26.27,28.711666666666662,27.530833333333334,26.27,40.76,-0.4322857142857152,0.0,8.73,23.66,10.5,1,621.5482,1904.575,275.835,0.9216250000000001,0.5
2026-04-23 06:28:03.189292+00:00,5,26.27,20.0,23.66,72.5,0.0,0.0,10.5,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,204.0,0.0,6,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.27,26.27,28.698333333333334,27.524166666666662,26.27,40.76,-1.2534285714285691,0.0,8.73,23.66,10.5,1,621.5482,1904.575,275.835,0.9216250000000001,0.5
2026-04-23 06:28:03.445233+00:00,6,26.27,20.0,23.66,72.5,0.0,0.0,10.5,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,204.0,0.0,6,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.27,26.27,28.685,27.517500000000002,26.27,40.76,-2.0700000000000016,0.0,8.73,23.66,10.5,1,621.5482,1904.575,275.835,0.9216250000000001,0.5
2026-04-23 06:28:03.707050+00:00,7,26.27,20.0,23.66,72.5,0.0,0.0,10.5,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,204.0,0.0,6,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.27,26.27,26.27,27.510833333333334,26.27,40.76,1.6409758407813019e-15,0.0,8.73,23.66,10.5,1,621.5482,1904.575,275.835,0.9216250000000001,0.5
2026-04-23 06:28:03.969427+00:00,8,26.27,20.0,23.66,72.5,0.0,0.0,10.5,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,204.0,0.0,6,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.27,26.27,26.27,27.504166666666663,26.27,40.76,1.6409758407813019e-15,0.0,8.73,23.66,10.5,1,621.5482,1904.575,275.835,0.9216250000000001,0.5
2026-04-23 06:28:04.592271+00:00,9,26.27,20.0,23.66,72.5,0.0,0.0,10.5,0.0,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,204.0,0.0,6,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.27,26.27,26.27,27.497500000000002,26.27,40.76,1.6409758407813019e-15,0.0,8.73,23.66,10.5,1,621.5482,1904.575,275.835,0.9216250000000001,0.5
2026-04-23 07:28:01.048231+00:00,1,40.68,22.18,26.14,69.4,0.0,0.0,10.1,233.1,Wheat (HD-2967),Flowering,1.2,4.5,Clay Loam,22500.0,13.0,202500.0,7,3,113,47,0,0.0,6,synthetic,30.0,1,2,2,1.2,26.27,31.073333333333334,28.671666666666667,28.691666666666663,26.27,40.76,2.0585714285714274,14.41,4.32,26.14,10.1,1,1063.3752,2823.192,410.868,0.7118399999999999,0.5
2026-04-23 07:28:01.316915+00:00,2,26.19,22.05,25.99,69.7,0.0,0.0,2.7,233.1,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,205.0,0.0,7,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,40.68,31.046666666666667,28.65833333333333,28.678333333333338,26.19,40.76,1.2237142857142866,-14.489999999999998,8.809999999999999,25.99,2.7,1,680.6781,1825.4430000000002,70.71300000000001,0.922625,0.5
2026-04-23 07:28:01.579041+00:00,3,26.19,22.05,25.99,69.7,0.0,0.0,2.7,233.1,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,205.0,0.0,7,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.19,31.02,28.645,28.665000000000003,26.19,40.76,0.3934285714285704,0.0,8.809999999999999,25.99,2.7,1,680.6781,1825.4430000000002,70.71300000000001,0.922625,0.5
2026-04-23 07:28:02.847305+00:00,4,26.19,22.05,25.99,69.7,0.0,0.0,2.7,233.1,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,205.0,0.0,7,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.19,26.19,28.631666666666664,27.450833333333335,26.19,40.68,-0.4322857142857125,0.0,8.809999999999999,25.99,2.7,1,680.6781,1825.4430000000002,70.71300000000001,0.922625,0.5
2026-04-23 07:28:03.189292+00:00,5,26.19,22.05,25.99,69.7,0.0,0.0,2.7,233.1,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,205.0,0.0,7,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.19,26.19,28.61833333333333,27.44416666666667,26.19,40.68,-1.2534285714285707,0.0,8.809999999999999,25.99,2.7,1,680.6781,1825.4430000000002,70.71300000000001,0.922625,0.5
2026-04-23 07:28:03.445233+00:00,6,26.19,22.05,25.99,69.7,0.0,0.0,2.7,233.1,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,205.0,0.0,7,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.19,26.19,28.605000000000004,27.4375,26.19,40.68,-2.069999999999999,0.0,8.809999999999999,25.99,2.7,1,680.6781,1825.4430000000002,70.71300000000001,0.922625,0.5
2026-04-23 07:28:03.707050+00:00,7,26.19,22.05,25.99,69.7,0.0,0.0,2.7,233.1,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,205.0,0.0,7,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.19,26.19,26.19,27.430833333333336,26.19,40.68,-9.076105123249867e-16,0.0,8.809999999999999,25.99,2.7,1,680.6781,1825.4430000000002,70.71300000000001,0.922625,0.5
2026-04-23 07:28:03.969427+00:00,8,26.19,22.05,25.99,69.7,0.0,0.0,2.7,233.1,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,205.0,0.0,7,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.19,26.19,26.19,27.424166666666668,26.19,40.68,-9.076105123249867e-16,0.0,8.809999999999999,25.99,2.7,1,680.6781,1825.4430000000002,70.71300000000001,0.922625,0.5
2026-04-23 07:28:04.592271+00:00,9,26.19,22.05,25.99,69.7,0.0,0.0,2.7,233.1,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,205.0,0.0,7,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.19,26.19,26.19,27.4175,26.19,40.68,-9.076105123249867e-16,0.0,8.809999999999999,25.99,2.7,1,680.6781,1825.4430000000002,70.71300000000001,0.922625,0.5
2026-04-23 08:28:01.048231+00:00,1,40.6,22.94,26.6,64.8,0.0,0.0,16.2,430.4,Wheat (HD-2967),Flowering,1.2,4.5,Clay Loam,22500.0,14.0,202500.0,8,3,113,47,0,0.0,6,synthetic,30.0,1,2,2,1.2,26.19,30.993333333333336,28.59166666666667,28.611666666666668,26.19,40.68,2.0585714285714283,14.41,4.399999999999999,26.6,16.2,1,1079.96,2630.88,657.72,0.7128,0.5
2026-04-23 08:28:01.316915+00:00,2,26.1,22.81,26.45,65.1,0.0,0.0,5.5,430.4,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,206.0,0.0,8,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,40.6,30.96333333333334,28.57666666666667,28.5975,26.1,40.68,1.2222857142857153,-14.5,8.899999999999999,26.45,5.5,1,690.345,1699.11,143.55,0.92375,0.5
2026-04-23 08:28:01.579041+00:00,3,26.1,22.81,26.45,65.1,0.0,0.0,5.5,430.4,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,206.0,0.0,8,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.1,30.933333333333337,28.561666666666667,28.583333333333332,26.1,40.68,0.3911428571428562,0.0,8.899999999999999,26.45,5.5,1,690.345,1699.11,143.55,0.92375,0.5
2026-04-23 08:28:02.847305+00:00,4,26.1,22.81,26.45,65.1,0.0,0.0,5.5,430.4,Tomato (Hybrid),Flowering,1.25,2.2,Sandy Loam,11000.0,206.0,0.0,8,3,113,47,0,0.0,6,synthetic,30.0,6,2,0,1.2,26.1,26.1,28.546666666666667,27.36833333333334,26.1,40.6,-0.4348571428571433,0.0,8.899999999999999,26.45,5.5,1,690.345,1699.11,143.55,0.92375,0.5
